investigador_id,nombre_investigador,relacion,topico,evidencia,noticia_index
https://portalinvestigacion.uniovi.es/investigadores/217058/detalle,ALFONSO FERNANDEZ GONZALEZ,COLABORA_EN,divulgación científica,"Se cuenta con la colaboración de Jose Montejo, Covadonga Huidobro y Alfonso Fernández.",108
https://portalinvestigacion.uniovi.es/investigadores/2500137/detalle,MARINA DADER SUAREZ,INVESTIGA_SOBRE,inteligencia artificial,su intención es continuar desarrollando su trayectoria en el ámbito de la investigación en inteligencia artificial,113
https://portalinvestigacion.uniovi.es/investigadores/217113/detalle,JUAN DIAZ GONZALEZ,DESARROLLA,inteligencia artificial,Es un laboratorio vivo donde ensayamos las tecnologías que harán posible operar redes más renovables.,114
https://portalinvestigacion.uniovi.es/investigadores/216900/detalle,PABLO ARBOLEYA ARBOLEYA,LIDERA,gestión de red del siglo XXI,la expresión física de cómo entendemos la gestión de red del siglo XXI.,114
https://portalinvestigacion.uniovi.es/investigadores/219672/detalle,Borja Jiménez-Alfaro,INVESTIGA_SOBRE,conservación de ecosistemas,Jiménez-Alfaro explica que el enfoque se basa en el concepto de regionalización utilizado anteriormente en las iniciativas de conservación de Australia.,117
https://portalinvestigacion.uniovi.es/investigadores/219672/detalle,Borja Jiménez-Alfaro,DESARROLLA,nuevo enfoque para conservación de ecosistemas,"El Laboratorio de Vegetación y Biodiversidad, coordinado por Borja Jiménez-Alfaro... ha desarrollado un nuevo enfoque para hacer frente a la conservación de los ecosistemas terrestres.",117
https://portalinvestigacion.uniovi.es/investigadores/219672/detalle,Borja Jiménez-Alfaro,LIDERA,estudio sobre hábitats ibero-atlánticos,El estudio liderado por investigadores del Laboratorio de Vegetación y Biodiversidad ha sido publicado en la revista ‘Applied Vegetation Science’.,117
https://portalinvestigacion.uniovi.es/investigadores/217093/detalle,FRANCISCO JOSE DELGADO RIVERO,DESARROLLA,análisis y evaluación de políticas públicas,“la cátedra desarrollará en los próximos meses actividades tales como una jornada sobre la reforma del sistema de financiación autonómica”.,118
https://portalinvestigacion.uniovi.es/investigadores/217723/detalle,ELENA LASARTE NAVAMUEL,COLABORA_EN,despoblamiento,"Elena Lasarte, profesora de Economía Aplicada y coordinadora de REGIOlab en la Universidad de Oviedo.",120
https://portalinvestigacion.uniovi.es/investigadores/219106/detalle,FERNANDO COLLANTES GUTIERREZ,INVESTIGA_SOBRE,despoblamiento,"conferencia '¿Lugares que no importan? La despoblación rural en su perspectiva histórica', impartida por Fernando Collantes.",120
https://portalinvestigacion.uniovi.es/investigadores/218285/detalle,VICTOR MANUEL MEANA DIAZ,COLABORA_EN,Calidad en la Fabricación Aditiva,"Este curso versará sobre la Calidad en la Fabricación Aditiva, área de especialización y reconocido prestigio del grupo de investigación al que pertenecen los profesores de UniOvi participantes el proyecto TEDI.",123
https://portalinvestigacion.uniovi.es/investigadores/216776/detalle,BRAULIO JOSE ALVAREZ ALVAREZ,COLABORA_EN,Calidad en la Fabricación Aditiva,"Este curso versará sobre la Calidad en la Fabricación Aditiva, área de especialización y reconocido prestigio del grupo de investigación al que pertenecen los profesores de UniOvi participantes el proyecto TEDI.",123
https://portalinvestigacion.uniovi.es/investigadores/216748/detalle,SUSANA AL-HALABI DIAZ,LIDERA,prevención de la conducta suicida,Susana Al-Halabí culmina su Beca Leonardo con un proyecto de investigación sobre la prevención de la conducta suicida en las aulas asturianas.,124
https://portalinvestigacion.uniovi.es/investigadores/1380611/detalle,ADRIANA DIEZ GOMEZ DEL CASAL,COLABORA_EN,prevención de la conducta suicida,La supervisión del programa fue realizada por esta profesora junto a Adriana Díez Gómez del Casal.,124
https://portalinvestigacion.uniovi.es/investigadores/220163/detalle,VICTOR MARTINEZ LOREDO,COLABORA_EN,análisis estadístico,"Los profesores José Errasti y Víctor Martínez-Loredo, del Departamento de Psicología de la Universidad de Oviedo, participaron en el proyecto aportando asesoramiento científico y apoyo en el análisis estadístico de los datos.",124
https://portalinvestigacion.uniovi.es/investigadores/217162/detalle,JOSE MANUEL ERRASTI PEREZ,COLABORA_EN,prevención de la conducta suicida,José Manuel Erasti Pérez es mencionado como parte del grupo de investigación en prevención y salud mental.,124
https://portalinvestigacion.uniovi.es/investigadores/217118/detalle,CECILIA DIAZ MENDEZ,COLABORA_EN,Sociología de la Alimentación,Cecilia Díaz Méndez... firman un capítulo del ‘II Informe Ecosocial sobre calidad de vida en España’.,127
https://portalinvestigacion.uniovi.es/investigadores/220100/detalle,SONIA OTERO ESTEVEZ,COLABORA_EN,Sociología de la Alimentación,Sonia Otero Estévez... firman un capítulo del ‘II Informe Ecosocial sobre calidad de vida en España’.,127
https://portalinvestigacion.uniovi.es/investigadores/217576/detalle,MARIA ISABEL GARCIA ESPEJO,COLABORA_EN,Sociología de la Alimentación,María Isabel García Espejo... firman un capítulo del ‘II Informe Ecosocial sobre calidad de vida en España’.,127
https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,FRANCISCO JAVIER DE COS JUEZ,INVESTIGA_SOBRE,eclipse solar,ofrecerá una explicación detallada del fenómeno astronómico y de las claves para su correcta observación.,128
https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,IRENE DIAZ MARTINEZ,INVESTIGA_SOBRE,eclipse solar,"incide en la importancia de la divulgación científica: 'Queremos que la gente no solo observe el eclipse, sino que lo haga con conocimiento'.",128
https://portalinvestigacion.uniovi.es/investigadores/2354774/detalle,RAMON SOBRINO CORTIZO,LIDERA,Festival Universitario de Música,"...Ramón Sobrino, catedrático de Musicología y director del ciclo...",137
https://portalinvestigacion.uniovi.es/investigadores/219637/detalle,MARIA SANHUESA FONSECA,COLABORA_EN,Concierto de órgano,...con la colaboración de María Sanhuesa Fonseca. Iglesia de Santa María la Real de La Corte.,137
https://portalinvestigacion.uniovi.es/investigadores/218442/detalle,RAMON SOBRINO SANCHEZ,COLABORA_EN,Festival Universitario de Música,"...Ramón Sobrino, catedrático de Musicología y director del festival.",137
https://portalinvestigacion.uniovi.es/investigadores/217791/detalle,PEDRO LORCA FERNANDEZ,INVESTIGA_SOBRE,divulgación ambiental,"Pedro Lorca Fernández, también investigador de la universidad asturiana.",140
https://portalinvestigacion.uniovi.es/investigadores/216887/detalle,JAVIER DE ANDRES SUAREZ,INVESTIGA_SOBRE,divulgación ambiental,"Javier de Andrés Suárez, investigador de la universidad asturiana y también firmante del trabajo.",140
https://portalinvestigacion.uniovi.es/investigadores/1116426/detalle,JOSE ANTONIO FERNANDEZ ALVAREZ,COLABORA_EN,sistemas híbridos de energía solar y nucleares,"Esta colaboración internacional, en la que participa la Universidad de Oviedo, pretende dar solución a los problemas de suministro de energía a los que se enfrentan las misiones en entornos extremos.",142
https://portalinvestigacion.uniovi.es/investigadores/217321/detalle,PABLO FERNANDEZ MIAJA,DESARROLLA,sistemas de energía híbridos RTG-solar,Estamos combinando lo mejor de cada tecnología para asegurar que las misiones puedan operar durante más tiempo y en condiciones mucho más exigentes.,142
https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,JUAN MANUEL MARCHANTE GAYON,LIDERA,contratos predoctorales,"“Esta iniciativa permitirá la incorporación de nuevos investigadores e investigadoras en formación, que desarrollarán sus tesis doctorales en el seno de la institución durante cuatro años.”",144
https://portalinvestigacion.uniovi.es/investigadores/1010280/detalle,LUCIA FERNANDEZ ARCE,INVESTIGA_SOBRE,consumo de bebidas azucaradas,El trabajo evidencia que el consumo de este tipo de productos no se limita a momentos puntuales.,147
https://portalinvestigacion.uniovi.es/investigadores/1010280/detalle,LUCIA FERNANDEZ ARCE,LIDERA,Proyecto BREDA,"El reciente estudio realizado por la Cátedra de Salud Comunitaria y Promoción de la Salud (ProSA) con 1.250 estudiantes de ESO y Bachiller de Asturias, denominado Proyecto BREDA.",147
https://portalinvestigacion.uniovi.es/investigadores/217019/detalle,MARIA DEL MAR FERNANDEZ ALVAREZ,INVESTIGA_SOBRE,consumo de bebidas azucaradas,El trabajo evidencia que el consumo de este tipo de productos no se limita a momentos puntuales.,147
https://portalinvestigacion.uniovi.es/investigadores/217019/detalle,MARIA DEL MAR FERNANDEZ ALVAREZ,LIDERA,Proyecto BREDA,"El reciente estudio realizado por la Cátedra de Salud Comunitaria y Promoción de la Salud (ProSA) con 1.250 estudiantes de ESO y Bachiller de Asturias, denominado Proyecto BREDA.",147
https://portalinvestigacion.uniovi.es/investigadores/217949/detalle,RUBEN MARTIN PAYO,INVESTIGA_SOBRE,consumo de bebidas azucaradas,El trabajo evidencia que el consumo de este tipo de productos no se limita a momentos puntuales.,147
https://portalinvestigacion.uniovi.es/investigadores/217949/detalle,RUBEN MARTIN PAYO,LIDERA,Proyecto BREDA,"El reciente estudio realizado por la Cátedra de Salud Comunitaria y Promoción de la Salud (ProSA) con 1.250 estudiantes de ESO y Bachiller de Asturias, denominado Proyecto BREDA.",147
https://portalinvestigacion.uniovi.es/investigadores/218756/detalle,NEREA LOPEZ BOUZAS,INVESTIGA_SOBRE,alfabetización mediática y científica,"""la difusión de información científica en redes sociales y medios digitales exige reforzar la alfabetización mediática y científica del alumnado"".",153
https://portalinvestigacion.uniovi.es/investigadores/219556/detalle,MARIA CARMEN BELLVER MORENO,INVESTIGA_SOBRE,estrategias de enseñanza en ciencias,"""los resultados ponen de manifiesto la importancia de incorporar en la enseñanza de las ciencias estrategias que ayuden al alumnado a analizar críticamente la información"".",153
https://portalinvestigacion.uniovi.es/investigadores/217246/detalle,JONATHAN CASTAÑEDA FERNANDEZ,INVESTIGA_SOBRE,pensamiento crítico,"""los resultados muestran que muchos estudiantes no disponen de un criterio sólido para determinar si una noticia científica es verdadera o falsa"".",153
https://portalinvestigacion.uniovi.es/investigadores/218786/detalle,MARIA GARCIA FERNANDEZ,COLABORA_EN,tabaquismo en personas con discapacidad intelectual,"""la investigadora de la Universidad de Oviedo Amalia Udeanu, cofirmante de los estudios"".",156
https://portalinvestigacion.uniovi.es/investigadores/218447/detalle,PATRICIA SOLIS GARCIA,COLABORA_EN,tabaquismo en personas con discapacidad intelectual,"""los autores subrayan la necesidad de garantizar que los programas de prevención y tratamiento en el ámbito de las adicciones sean accesibles para todas las personas"".",156
https://portalinvestigacion.uniovi.es/investigadores/218643/detalle,CELESTINO RODRIGUEZ PEREZ,LIDERA,dificultades de aprendizaje,"El profesor Celestino Rodríguez, que recogió el premio, ha destacado que 'este reconocimiento pone en valor la importancia de investigar cómo aprenden los estudiantes con dificultades'.",158
https://portalinvestigacion.uniovi.es/investigadores/218643/detalle,CELESTINO RODRIGUEZ PEREZ,INVESTIGA_SOBRE,autoeficacia académica y aprendizaje autorregulado,El trabajo premiado se centra en estudiantes universitarios con dificultades específicas de aprendizaje y/o TDAH.,158
https://portalinvestigacion.uniovi.es/investigadores/218643/detalle,CELESTINO RODRIGUEZ PEREZ,DESARROLLA,éxito académico,"El trabajo galardonado, titulado The Mediating Role of Academic Self-Efficacy and Self-Regulated Learning on Academic Success Among Higher Education Students SLD or ADHD.",158
https://portalinvestigacion.uniovi.es/investigadores/217966/detalle,ALBA GONZALEZ DE LA ROZ,LIDERA,Aurora de Albornoz,Begoña Camblor Pandiella... ha sido las promotoras de este centenario.,163
https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ALBA GONZALEZ SANZ,LIDERA,Aurora de Albornoz,Alba González Sanz... ha sido las promotoras de este centenario.,163
https://portalinvestigacion.uniovi.es/investigadores/218896/detalle,MIGUEL ENRIQUE DEL VALLE SOTO,INVESTIGA_SOBRE,ejercicio físico en adolescentes con cáncer,"El trabajo, titulado Efectos del ejercicio físico supervisado sobre la función cardíaca y la capacidad funcional en adolescentes con cáncer durante el tratamiento intensivo.",164
https://portalinvestigacion.uniovi.es/investigadores/218896/detalle,MIGUEL ENRIQUE DEL VALLE SOTO,DESARROLLA,ejercicio multicomponente individualizado,"Los investigadores evaluaron la función cardíaca mediante ecocardiografía, además de otros muchos parámetros.",164
https://portalinvestigacion.uniovi.es/investigadores/2355544/detalle,CLAUDIA GARCIA GONZALEZ,DESARROLLA,prótesis impresas en 3D,"""Diseñamos las prótesis a medida, para cubrir las necesidades específicas de cada persona""",167
https://portalinvestigacion.uniovi.es/investigadores/217965/detalle,MARIA MERCEDES GONZALEZ DE SANDE,LIDERA,proyecto Superhéroes,"""Asistirán Claudia García y la profesora María González, responsables del proyecto.""",167
https://portalinvestigacion.uniovi.es/investigadores/218998/detalle,CARLOS CABO GOMEZ,INVESTIGA_SOBRE,seguimiento de fauna en parques eólicos,"Carlos Cabo, otro de los investigadores principales del proyecto, subraya la necesidad de mejorar los seguimientos de fauna siniestrada en los parques eólicos.",169
https://portalinvestigacion.uniovi.es/investigadores/217051/detalle,MARIA PAULA FERNANDEZ GARCIA,INVESTIGA_SOBRE,perspectiva de género,cada participante explica su línea de investigación y su contribución al avance del conocimiento en materia de igualdad y género.,173
https://portalinvestigacion.uniovi.es/investigadores/217047/detalle,CARMEN MARIA FERNANDEZ GARCIA,INVESTIGA_SOBRE,perspectiva de género,cada participante explica su línea de investigación y su contribución al avance del conocimiento en materia de igualdad y género.,173
https://portalinvestigacion.uniovi.es/investigadores/1301773/detalle,ANDREA FERNANDEZ GARCÍA,INVESTIGA_SOBRE,"maternidad, género y familia",la incorporación de la perspectiva de género en las disciplinas STEM.,173
https://portalinvestigacion.uniovi.es/investigadores/218869/detalle,MARIA FERNANDEZ GARCIA,INVESTIGA_SOBRE,perspectiva de género,cada participante explica su línea de investigación y su contribución al avance del conocimiento en materia de igualdad y género.,173
https://portalinvestigacion.uniovi.es/investigadores/217783/detalle,ALEJANDRO LOPEZ SOTO,LIDERA,poesía festiva de José Iglesias de la Casa,La obra galardonada analiza la poesía festiva de José Iglesias de la Casa.,175
https://portalinvestigacion.uniovi.es/investigadores/2237794/detalle,DAVID FERNANDEZ VIVERO,LIDERA,biomarcadores de adaptación al entrenamiento,"El trabajo, publicado en Scandinavian Journal of Medicine & Science in Sports, ha sido liderado por el grupo de investigación Intervenciones Traslacionales para la Salud de la Universidad de Oviedo.",176
https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,EDUARDO IGLESIAS GUTIERREZ,COLABORA_EN,investigación sobre microRNA,"Los autores subrayan que, aunque los resultados son prometedores, el reducido número de participantes, todos varones, constituyen limitaciones importantes.",176
https://portalinvestigacion.uniovi.es/investigadores/1095853/detalle,MANUEL FERNANDEZ SANJURJO,COLABORA_EN,investigación sobre microRNA,"Los autores subrayan que, aunque los resultados son prometedores, el reducido número de participantes, todos varones, constituyen limitaciones importantes.",176
https://portalinvestigacion.uniovi.es/investigadores/217079/detalle,MARIA BEGOÑA CUETO IGLESIAS,LIDERA,modelo estadístico,"dirigida por la catedrática de Economía Aplicada, Begoña Cueto",179
https://portalinvestigacion.uniovi.es/investigadores/218362/detalle,CESAR RODRIGUEZ GUTIERREZ,COLABORA_EN,modelo estadístico,"con la participación de los investigadores Juan Francisco Canal, Matías Mayor y César Rodríguez.",179
https://portalinvestigacion.uniovi.es/investigadores/218284/detalle,MATIAS MAYOR FERNANDEZ,COLABORA_EN,modelo estadístico,"con la participación de los investigadores Juan Francisco Canal, Matías Mayor y César Rodríguez.",179
https://portalinvestigacion.uniovi.es/investigadores/216972/detalle,JUAN FRANCISCO CANAL DOMINGUEZ,COLABORA_EN,modelo estadístico,"con la participación de los investigadores Juan Francisco Canal, Matías Mayor y César Rodríguez.",179
https://portalinvestigacion.uniovi.es/investigadores/1283427/detalle,SARA SUAREZ FERNANDEZ,LIDERA,Olimpiada Asturiana de Geología,"la lista de 10 finalistas estuvo liderada por Coral Garrido García, del IES Padre Feijóo.",181
https://portalinvestigacion.uniovi.es/investigadores/216992/detalle,EDUARDO CIRES RODRIGUEZ,COLABORA_EN,biodiversidad fúngica,La incorporación de este fondo refuerza el valor del herbario como infraestructura estratégica para la investigación.,186
https://portalinvestigacion.uniovi.es/investigadores/216992/detalle,EDUARDO CIRES RODRIGUEZ,DESARROLLA,estudios taxonómicos,"El tratamiento, catalogación y digitalización progresiva de estos materiales permitirá que estén disponibles para estudios taxonómicos.",186
https://portalinvestigacion.uniovi.es/investigadores/216992/detalle,EDUARDO CIRES RODRIGUEZ,DESARROLLA,cambio global,"Los pliegos documentan con rigor científico la biodiversidad fúngica del norte peninsular y constituyen una fuente clave para estudios taxonómicos, biogeográficos y de cambio global.",186
https://portalinvestigacion.uniovi.es/investigadores/219310/detalle,EMMA ZAPICO FERNANDEZ,COLABORA_EN,proyecto ESPARDE,Emma Zapico es mencionada como parte del equipo de investigación del proyecto ESPARDE.,188
https://portalinvestigacion.uniovi.es/investigadores/218038/detalle,ANA BELEN RAMOS GUAJARDO,COLABORA_EN,proyecto ESPARDE,Ana Belén Ramos es mencionada como parte del equipo de investigación del proyecto ESPARDE.,188
https://portalinvestigacion.uniovi.es/investigadores/216996/detalle,ARTURO COLINA VUELTA,COLABORA_EN,proyecto ESPARDE,Arturo Colina Vuelta es mencionado como parte del equipo de investigación del proyecto ESPARDE.,188
https://portalinvestigacion.uniovi.es/investigadores/219668/detalle,FERNANDO RUBIERA MOROLLON,LIDERA,Cátedra de Innovación,"el equipo de investigación de la Cátedra, dirigida por el catedrático de Economía Aplicada Fernando Rubiera",191
https://portalinvestigacion.uniovi.es/investigadores/219278/detalle,NOELIA RICO PACHON,DESARROLLA,aplicación para la gestión de licencias urbanísticas,"Noelia Rico, directora del ceiSIA, ha presentado hoy esta aplicación, que está prácticamente finalizada.",192
https://portalinvestigacion.uniovi.es/investigadores/218896/detalle,MIGUEL ENRIQUE DEL VALLE SOTO,COLABORA_EN,lesiones inguinales deportivas,"""este nuevo metaanálisis global valida la necesidad de priorizar programas de fuerza específicos para esta musculatura"".",194
https://portalinvestigacion.uniovi.es/investigadores/218048/detalle,HUGO OLMEDILLAS FERNANDEZ,INVESTIGA_SOBRE,lesiones inguinales deportivas,"""los hallazgos, que muestran una consistencia clara tanto en niveles de élite como en el deporte amateur"".",194
https://portalinvestigacion.uniovi.es/investigadores/217124/detalle,SUSANA IRENE DIAZ RODRIGUEZ,COLABORA_EN,visibilización de la contribución de las mujeres en la investigación,64 investigadoras de la Universidad de Oviedo se suman a la conmemoración del Día Internacional de la Mujer y la Niña en la Ciencia.,199
https://portalinvestigacion.uniovi.es/investigadores/217363/detalle,ANA ISABEL GONZALEZ GONZALEZ,INVESTIGA_SOBRE,Derecho Financiero y Tributario,"Ana Isabel González, catedrática de Escuela de Derecho Financiero y Tributario de la Universidad de Oviedo.",204
https://portalinvestigacion.uniovi.es/investigadores/216782/detalle,PEDRO ALVAREZ ALVAREZ,LIDERA,diversidad de hongos en raíces de roble albar,Los investigadores descubren que los árboles que reciben menos luz y compiten por recursos albergan las comunidades más ricas.,207
https://portalinvestigacion.uniovi.es/investigadores/216782/detalle,PEDRO ALVAREZ ALVAREZ,INVESTIGA_SOBRE,"diversidad taxonómica, funcional y ecológica de hongos","El estudio, realizado en colaboración con especialistas de ixCelium (Ruislip, Londres) y de las universidades de Granada y Santiago de Compostela, analiza por primera vez de forma conjunta la diversidad taxonómica, funcional y ecológica de los hongos presentes en los sistemas radicales de esta especie forestal emblemática.",207
https://portalinvestigacion.uniovi.es/investigadores/216782/detalle,PEDRO ALVAREZ ALVAREZ,DESARROLLA,técnicas de metabarcoding de ADN,"Mediante el uso de técnicas de metabarcoding de ADN (secuenciación masiva) combinadas con análisis histológicos tradicionales, los investigadores identificaron un total de 1.043 variantes genéticas.",207
https://portalinvestigacion.uniovi.es/investigadores/219298/detalle,IGNACIO RODRIGUEZ,LIDERA,proyectos de investigación,los equipos de la Universidad de Oviedo forman parte de dos de los cinco consorcios que han logrado ayudas. Los proyectos están liderados por Ignacio Rodríguez Larrad.,211
https://portalinvestigacion.uniovi.es/investigadores/218208/detalle,ANGEL NAVARRO RODRIGUEZ,LIDERA,proyectos de investigación,los equipos de la Universidad de Oviedo forman parte de dos de los cinco consorcios que han logrado ayudas. Los proyectos están liderados por Eduardo Álvarez Álvarez.,211
https://portalinvestigacion.uniovi.es/investigadores/219680/detalle,DANIEL FERNANDEZ ALVAREZ,COLABORA_EN,convocatoria de Redes,la Universidad de Oviedo ha obtenido financiación para diez de los doce proyectos aprobados en el Principado.,211
https://portalinvestigacion.uniovi.es/investigadores/219685/detalle,ALVARO FERNANDEZ VAQUERO,COLABORA_EN,convocatoria de Redes,la Universidad de Oviedo ha obtenido financiación para diez de los doce proyectos aprobados en el Principado.,211
https://portalinvestigacion.uniovi.es/investigadores/219112/detalle,DANIEL FERNANDEZ LANVIN,COLABORA_EN,convocatoria de Redes,la Universidad de Oviedo ha obtenido financiación para diez de los doce proyectos aprobados en el Principado.,211
https://portalinvestigacion.uniovi.es/investigadores/217989/detalle,DAVID HEVIA SANCHEZ,COLABORA_EN,convocatoria de Redes,la Universidad de Oviedo ha obtenido financiación para diez de los doce proyectos aprobados en el Principado.,211
https://portalinvestigacion.uniovi.es/investigadores/219689/detalle,MARINA MARIA RAMOS MARTIN,COLABORA_EN,convocatoria de Margarita Salas,la Universidad de Oviedo ha obtenido cinco de las nueve ayudas concedidas en el conjunto de Asturias.,211
https://portalinvestigacion.uniovi.es/investigadores/218062/detalle,PAULA OULEGO BLANCO,LIDERA,convocatoria de Joven Investigo,la Universidad de Oviedo se ha alzado con 10 contratos (el máximo al que podía optar según la convocatoria) de los 33 que se han concedido.,211
https://portalinvestigacion.uniovi.es/investigadores/218421/detalle,ROBERTO SECADES VILLA,DESARROLLA,tratamientos para dejar de fumar,El Grupo de Conductas Adictivas impulsa dos programas innovadores para ayudar a dejar de fumar.,213
https://portalinvestigacion.uniovi.es/investigadores/1116432/detalle,LAYLA ALEMAN MOUSSA,DESARROLLA,tratamientos para dejar de fumar,El Grupo de Conductas Adictivas impulsa dos programas innovadores para ayudar a dejar de fumar.,213
https://portalinvestigacion.uniovi.es/investigadores/219646/detalle,SARA EVA WEIDBERG LOPEZ,DESARROLLA,tratamientos para dejar de fumar,El Grupo de Conductas Adictivas impulsa dos programas innovadores para ayudar a dejar de fumar.,213
https://portalinvestigacion.uniovi.es/investigadores/219607/detalle,ANGEL GARCIA PEREZ,DESARROLLA,tratamientos para dejar de fumar,El Grupo de Conductas Adictivas impulsa dos programas innovadores para ayudar a dejar de fumar.,213
https://portalinvestigacion.uniovi.es/investigadores/217966/detalle,ALBA GONZALEZ DE LA ROZ,DESARROLLA,tratamientos para dejar de fumar,El Grupo de Conductas Adictivas impulsa dos programas innovadores para ayudar a dejar de fumar.,213
https://portalinvestigacion.uniovi.es/investigadores/218756/detalle,NEREA LOPEZ BOUZAS,INVESTIGA_SOBRE,comunicación en personas con autismo,la tesis galardonada analiza el uso de un Entorno de Aprendizaje Gamificado y Aumentado (EGA) en la mejora de la comunicación del alumnado con TEA.,215
https://portalinvestigacion.uniovi.es/investigadores/218756/detalle,NEREA LOPEZ BOUZAS,DESARROLLA,Entorno de Aprendizaje Gamificado y Aumentado,"el entorno incorpora actividades lúdicas y recursos digitales que fomentan la interacción, el manejo del lenguaje y las habilidades socioemocionales.",215
https://portalinvestigacion.uniovi.es/investigadores/218756/detalle,NEREA LOPEZ BOUZAS,LIDERA,investigación sobre gamificación y realidad aumentada,"La investigación en este ámbito 'nos recuerda que cuando el conocimiento se pone al servicio de las personas, puede convertirse en una herramienta profundamente transformadora'.",215
https://portalinvestigacion.uniovi.es/investigadores/219562/detalle,MARIA PILAR GARCES GARCIA,INVESTIGA_SOBRE,pintura,"María Pilar García Cuetos, catedrática de Historia del Arte, destaca que 'si algo define la pintura de Paz Banciella, me atrevo a decir que es la vida y la evocación cósmica que nos trasmite'.",216
https://portalinvestigacion.uniovi.es/investigadores/217614/detalle,GERMAN FLOR BLANCO,INVESTIGA_SOBRE,evolución del estuario del Nalón,"""El estuario del Nalón ofrece una gran cantidad de información sobre los cambios naturales y antrópicos.""",217
https://portalinvestigacion.uniovi.es/investigadores/217438/detalle,EFREN GARCIA ORDIALES,INVESTIGA_SOBRE,contaminación antrópica en el estuario del Nalón,"""Hemos podido diferenciar la contaminación generada por la actividad humana de lo que sería un ambiente natural.""",217
https://portalinvestigacion.uniovi.es/investigadores/217465/detalle,EVA GARCIA VAZQUEZ,COLABORA_EN,divulgación científica,"Han participado en este encuentro Eva García Vázquez, catedrática de Genética de la Universidad de Oviedo y referente en proyectos de ciencia ciudadana.",222
https://portalinvestigacion.uniovi.es/investigadores/218181/detalle,LUIS JOSE RODRIGUEZ MUÑIZ,COLABORA_EN,divulgación científica,"Han participado en este encuentro Luis Rodríguez Muñiz, catedrático de Didáctica de la Matemática y vicepresidente de la Real Sociedad Matemática Española.",222
https://portalinvestigacion.uniovi.es/investigadores/218613/detalle,LUIGI TOFFOLATTI BALLARIN,COLABORA_EN,investigación astronómica,"Han intervenido Luigi Toffolatti, catedrático de Astrofísica de la Universidad de Oviedo y miembro de la colaboración internacional Planck de la Agencia Espacial Europea.",222
https://portalinvestigacion.uniovi.es/investigadores/218955/detalle,BARBARA ALVAREZ GONZALEZ,COLABORA_EN,igualdad de género y diversidad en STEM,"""Proyectos como GENERA-COPA permiten avanzar hacia una formación científica más inclusiva"".",226
https://portalinvestigacion.uniovi.es/investigadores/217800/detalle,YOLANDA LOZANO GOMEZ,COLABORA_EN,igualdad de género y diversidad en STEM,"""Proyectos como GENERA-COPA permiten avanzar hacia una formación científica más inclusiva"".",226
https://portalinvestigacion.uniovi.es/investigadores/218586/detalle,PEDRO MANUEL SUAREZ MARTINEZ,DESARROLLA,Cultura Clásica y Mundo Contemporáneo,Él se encarga de impartir el curso titulado Cultura Clásica y Mundo Contemporáneo.,228
https://portalinvestigacion.uniovi.es/investigadores/217767/detalle,JOSE MANUEL LOPEZ GARCIA,INVESTIGA_SOBRE,biomedicina,José Manuel López García imparte tres asignaturas relacionadas con la biomedicina desde hace ocho años.,228
https://portalinvestigacion.uniovi.es/investigadores/219226/detalle,SET PEREZ GONZALEZ,DESARROLLA,Matemáticas,"Set Pérez González, profesor de Matemática Aplicada, y Raquel Pérez Díaz, de Derecho Civil, se han sumado al programa recientemente.",228
https://portalinvestigacion.uniovi.es/investigadores/218121/detalle,RAQUEL PEREZ DIAZ,DESARROLLA,Derecho Civil,"La segunda, imparte Derecho Civil en Luarca y en Mieres desde el curso 2022-2023.",228
https://portalinvestigacion.uniovi.es/investigadores/217761/detalle,CARLOS LOPEZ FERNANDEZ,COLABORA_EN,red 5G,"El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",230
https://portalinvestigacion.uniovi.es/investigadores/219298/detalle,IGNACIO RODRIGUEZ,COLABORA_EN,red 5G,"El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",230
https://portalinvestigacion.uniovi.es/investigadores/217902/detalle,LUIS FERNANDO HERRAN ONTAÑON,COLABORA_EN,red 5G,"El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",230
https://portalinvestigacion.uniovi.es/investigadores/217335/detalle,RAFAEL GONZALEZ AYESTARAN,COLABORA_EN,red 5G,"El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",230
https://portalinvestigacion.uniovi.es/investigadores/217762/detalle,JESUS ALBERTO LOPEZ FERNANDEZ,COLABORA_EN,red 5G,"El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",230
