investigador_id,nombre_investigador,relacion,topico,evidencia,noticia_index
https://portalinvestigacion.uniovi.es/investigadores/218110/detalle,INES PEÑUELAS SANCHEZ,INVESTIGA_SOBRE,sostenibilidad,"la sostenibilidad constituye un eje estratégico para nuestra institución y forma parte de nuestro compromiso con la formación, la investigación, la transferencia de conocimiento y la contribución al desarrollo responsable de la sociedad.",65
https://portalinvestigacion.uniovi.es/investigadores/218110/detalle,INES PEÑUELAS SANCHEZ,COLABORA_EN,Blue Ambassadors,"la participación en la comunidad Blue Ambassadors, una red transnacional integrada por entidades, agentes marítimos y ciudadanía comprometidos con el cuidado y la protección del mar.",65
https://portalinvestigacion.uniovi.es/investigadores/216756/detalle,ANA ALONSO GARCIA,COLABORA_EN,ONG Ingeniería Sin Fronteras,"una cantidad que donará a la ONG Ingeniería Sin Fronteras, organización con la que ha colaborado en los últimos 4 años.",67
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,Premio Impacto Positivo,Villaverde ha señalado que “la universidad no puede ser solo un lugar donde se transmiten conocimientos técnicos o donde se acredita un expediente académico.,67
https://portalinvestigacion.uniovi.es/investigadores/220120/detalle,MARIA TERESA ALONSO MORO,COLABORA_EN,Reconocimientos a la Innovación Docente,"La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo y la Consejería de Educación del Gobierno del Principado reafirman su compromiso con la excelencia, la creatividad y el impacto de unas experiencias docentes.",68
https://portalinvestigacion.uniovi.es/investigadores/217712/detalle,JULIA MARIA MARTINEZ-LOMBO TESTA,DESARROLLA,Innovación docente,"Los proyectos ganadores, distribuidos en diez categorías temáticas, han sido los siguientes.",68
https://portalinvestigacion.uniovi.es/investigadores/219152/detalle,MARTA SOLEDAD GARCIA RODRIGUEZ,INVESTIGA_SOBRE,Educación Inclusiva,Premio a la Escuela Inclusiva y la Coeducación.,68
https://portalinvestigacion.uniovi.es/investigadores/219850/detalle,MARIA FERNANDEZ DIAZ,INVESTIGA_SOBRE,Fisiopatología del Envejecimiento,"Reconocimientos a la Innovación Docente (RID-2026) con el propósito de impulsar, visibilizar y poner en valor las mejores prácticas didácticas.",68
https://portalinvestigacion.uniovi.es/investigadores/217051/detalle,MARIA PAULA FERNANDEZ GARCIA,COLABORA_EN,Educación y Psicología,"Grupo de Aprendizaje Escolar, Dificultades y Rendimiento Académico.",68
https://portalinvestigacion.uniovi.es/investigadores/218643/detalle,CELESTINO RODRIGUEZ PEREZ,COLABORA_EN,Intervención Educativa,"Grupo de Investigación sobre Intervención Educativa en el Ámbito Familiar, Escolar y Social.",68
https://portalinvestigacion.uniovi.es/investigadores/217045/detalle,BENJAMIN FERNANDEZ GARCIA,INVESTIGA_SOBRE,Intervenciones Traslacionales para la Salud,Con la celebración de los Reconocimientos a la Innovación Docente (RID-2026).,68
https://portalinvestigacion.uniovi.es/investigadores/218048/detalle,HUGO OLMEDILLAS FERNANDEZ,LIDERA,rasgos psicológicos de atletas de ultrarresistencia,Una revisión sistemática y metaanálisis liderada por investigadores de la Universidad de Oviedo ha analizado la evidencia científica disponible sobre los rasgos psicológicos de los atletas de ultrarresistencia.,69
https://portalinvestigacion.uniovi.es/investigadores/218048/detalle,HUGO OLMEDILLAS FERNANDEZ,COLABORA_EN,investigación sobre dependencia al ejercicio,"El trabajo ha sido realizado por investigadores del grupo AstuRES de la universidad asturiana, en colaboración con el CarVasCare Research Group de la Universidad de Castilla-La Mancha.",69
https://portalinvestigacion.uniovi.es/investigadores/218344/detalle,MIGUEL ANGEL RODRIGUEZ DIAZ,LIDERA,análisis de rasgos psicológicos en deportistas,"Miguel Ángel Rodríguez, investigador principal, destaca que 'de todos los rasgos estudiados, la responsabilidad es el que aparece de forma más consistente en estos deportistas.'",69
https://portalinvestigacion.uniovi.es/investigadores/220120/detalle,MARIA TERESA ALONSO MORO,COLABORA_EN,divulgación sobre energías renovables,"El galardón valora su contribución a la divulgación, la formación y la generación de conocimiento en torno a las energías renovables y la transición energética.",70
https://portalinvestigacion.uniovi.es/investigadores/220120/detalle,MARIA TERESA ALONSO MORO,LIDERA,Cátedra de Hunosa,ha reconocido la labor desarrollada por la Cátedra de Hunosa con un accésit de los premios EnerAgen 2026.,70
https://portalinvestigacion.uniovi.es/investigadores/220120/detalle,MARIA TERESA ALONSO MORO,INVESTIGA_SOBRE,transición energética,valora su trabajo para acercar a la ciudadanía la transformación del legado minero asturiano en un activo de energía de futuro.,70
https://portalinvestigacion.uniovi.es/investigadores/217124/detalle,SUSANA IRENE DIAZ RODRIGUEZ,INVESTIGA_SOBRE,Modelización de la Incertidumbre y la Imprecisión en Teoría de la Decisión,La evaluación de las solicitudes tendrá en cuenta varios criterios estratégicos y científicos.,71
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,Derechos Fundamentales y Constitución,"Ignacio Villaverde, rector de la Universidad de Oviedo, ha destacado el enorme esfuerzo que supone organizar la actividad docente.",71
https://portalinvestigacion.uniovi.es/investigadores/216944/detalle,ANA ISABEL ALVAREZ GONZALEZ,COLABORA_EN,"Grupo de Aprendizaje Escolar, Dificultades y Rendimiento Académico",La institución distingue con las insignias de oro a las universidades que integran la alianza INGENIUM.,71
https://portalinvestigacion.uniovi.es/investigadores/218412/detalle,JESUS DANIEL SANTOS RODRIGUEZ,COLABORA_EN,Grupo de Modelización Matemática Aplicada,La iniciativa se integra dentro del II Plan Plurianual de Investigación y Recursos Humanos 2025-2028.,71
https://portalinvestigacion.uniovi.es/investigadores/217169/detalle,ANGEL ESPINIELLA MENENDEZ,INVESTIGA_SOBRE,Grupo de Derecho Internacional Privado de la Universidad de Oviedo,"El consejo ha respaldado también, en aplicación del reglamento de profesorado emérito.",71
https://portalinvestigacion.uniovi.es/investigadores/218457/detalle,ANA SUAREZ ALVAREZ,LIDERA,Olimpiada de Economía,"Claudia Cuesta González, estudiante del Colegio Internacional Meres, ha sido la ganadora de la XIX Edición de la Olimpiada de Economía.",72
https://portalinvestigacion.uniovi.es/investigadores/218602/detalle,ANA SUAREZ VAZQUEZ,COLABORA_EN,Olimpiada de Economía,"Organizada por la Facultad de Economía y Empresa de la Universidad de Oviedo, la Olimpiada de Economía cuenta con la colaboración con la Consejería de Hacienda y Fondos Europeos del Principado de Asturias.",72
https://portalinvestigacion.uniovi.es/investigadores/1931679/detalle,MARIA DEL MAR GARCIA SUAREZ,COLABORA_EN,Olimpiada de Economía,"la Consejería de Hacienda y Fondos Europeos del Principado de Asturias, el Colegio de Economistas de Asturias y Corteva Agriscience.",72
https://portalinvestigacion.uniovi.es/investigadores/218543/detalle,ANTONIO URBANO CONTRERAS,COLABORA_EN,Inteligencia Artificial en la educación,la integración de la inteligencia artificial generativa en la enseñanza universitaria ha sido uno de los temas estrella de las II Jornadas de Innovación Educativa,73
https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,JUAN MANUEL MARCHANTE GAYON,COLABORA_EN,Inteligencia Artificial en la educación,"Juan Manuel Marchante, vicerrector de Estudios y Docencia de la Universidad de Oviedo, ha subrayado, al término del encuentro, que las jornadas han dedicado una atención especial a... la integración de la Inteligencia Artificial (IA) en la enseñanza universitaria.",73
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,Inteligencia Artificial en la educación,"la aplicación de la Inteligencia Artificial en la educación superior, uno de los grandes retos y oportunidades del sistema universitario.",73
https://portalinvestigacion.uniovi.es/investigadores/217573/detalle,VERONICA GARCIA DIAZ,COLABORA_EN,Aprendizaje-Servicio,los asistentes han tenido también ocasión de compartir experiencias y metodologías sobre el llamado Aprendizaje-Servicio (ApS),73
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,Centro de Servicios Universitarios,"La mesa redonda titulada Veinte años en La Ferrería: cuando la Universidad encontró su sitio en Avilés, moderada por la actual directora, Luz Mar González Arias.",74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,Cátedra de Cine,"un compromiso que no solo se materializa en la actividad desarrollada en este Centro de Servicios Universitario, que se centra en la formación académica, la divulgación científica y una intensa agenda cultural abierta a todo el público.",74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,Parque Científico Tecnológico Avilés Isla de la Innovación,el reciente protocolo alcanzado entre la Universidad de Oviedo y el Parque Científico Tecnológico Avilés Isla de la Innovación.,74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INVESTIGA_SOBRE,innovación y transferencia de conocimiento,"la universidad se convierte en una pieza fundamental para avanzar en la innovación, el talento, la transferencia de conocimiento y la creación de empresas basadas en conocimiento en la ciudad.",74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,programación cultural,"Queremos que siga siendo un espacio de formación, de cultura, de conversación pública y de conexión.",74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,relación institucional,"celebramos 20 años de una relación institucional, cultural y ciudadana que ha dado frutos muy visibles en Avilés.",74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,Centro de Servicios Universitarios,"La Universidad está aquí no por oportunidad, sino por convicción.",74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,formación académica,suscribimos y reafirmamos el compromiso de la Universidad de Oviedo con Avilés.,74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,divulgación científica,un compromiso que no solo se materializa en la actividad desarrollada en este Centro de Servicios Universitario.,74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,agenda cultural,una intensa agenda cultural abierta a todo el público.,74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,relación con la industria,"la necesidad de colocar cortinas, ya que el edificio es muy luminoso, o de aislar el bajo cubierta.",74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,programación de conferencias,en el formato de ciclos de conferencias que sirvió de hilo conductor.,74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,Noche Europea de los Investigadores,la Noche Europea de los Investigadores y las Investigadoras que se celebra en el mes de septiembre.,74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,actividades post-pandemia,fue un momento delicado en el que hubo que ir decidiendo qué actividades se retomaban y en qué condiciones.,74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,programación cultural,propuestas para seguir potenciando el papel de CSU como un centro de referencia para toda la comarca.,74
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,procesamiento de minerales,"La cooperación entre la Universidad de Oviedo y HUNOSA supone un ejemplo de la conexión con el sector productivo para fortalecer la investigación, la innovación y la formación especializada.",75
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,materias primas,"La Universidad de Oviedo y HUNOSA han reforzado hoy su colaboración en el ámbito de las materias primas, el procesamiento de minerales y la valorización de recursos.",75
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,investigación aplicada,"Entre ellas destaca la Cátedra HUNOSA, una alianza para impulsar la transición energética y la competitividad de Asturias a través de la investigación aplicada.",75
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,sostenibilidad ambiental,"El rector ha destacado que este convenio “refuerza el compromiso de la Universidad de Oviedo con la transferencia de conocimiento, la innovación y la colaboración con empresas implicadas en desarrollar soluciones tecnológicas a desafíos globales como la sostenibilidad ambiental y la protección de los océanos.",76
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,economía azul,La colaboración con Universal Plastic permite avanzar en proyectos vinculados a la economía azul.,76
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,COLABORA_EN,contaminación plástica marina,con especial atención a la contaminación por plásticos en ecosistemas marinos.,76
https://portalinvestigacion.uniovi.es/investigadores/219148/detalle,JORGE GARCIA GARCIA,COLABORA_EN,transferencia de conocimiento,"en beneficio del entorno académico, científico y empresarial.",76
https://portalinvestigacion.uniovi.es/investigadores/218679/detalle,ALVARO RUBIO ORDOÑEZ,LIDERA,Certamen Musical,La banda metal Midriasis se ha impuesto en la final del VII Certamen Musical de la Universidad de Oviedo.,77
https://portalinvestigacion.uniovi.es/investigadores/218679/detalle,ALVARO RUBIO ORDOÑEZ,DESARROLLA,Música,"El grupo combina un amplio abanico de influencias —que van desde el Death y Groove Metal hasta el Thrash, Black y Progressive Metal— para crear un sonido dinámico.",77
https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ALFONSO JOAQUIN LOPEZ MUÑIZ,LIDERA,Prueba de Acceso a la Universidad (PAU),"Alfonso López Muñiz, vicerrector de Estudiantes y Empleabilidad, destaca que dentro del perfil del alumnado hay más mujeres que hombres.",78
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,LIDERA,música y reducción del estrés,"La investigación, liderada por investigadoras del área de Enfermería de la universidad asturiana, ha sido publicada en la revista ‘Nursing in Critical Care’.",79
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,COLABORA_EN,música y reducción del estrés,el trabajo señala la necesidad de estudios más amplios y con metodologías homogéneas para confirmar su eficacia.,79
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,INVESTIGA_SOBRE,efecto de la música en pacientes críticos,El estudio revisa ensayos clínicos sobre el efecto de la música en pacientes ingresados en la UCI asistidos con ventilación mecánica.,79
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,INVESTIGA_SOBRE,niveles de cortisol en pacientes críticos,la evidencia disponible no permite recomendar su uso rutinario en la práctica clínica con el objetivo específico de reducir el cortisol en pacientes con VMI.,79
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,INVESTIGA_SOBRE,intervención musical en UCI,"la música se ha propuesto como una intervención sencilla, accesible y no farmacológica para modular la respuesta al estrés en estos pacientes.",79
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,INVESTIGA_SOBRE,metodologías en estudios de música,la notable variabilidad entre los estudios.,79
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,INVESTIGA_SOBRE,bienestar del paciente en UCI,la música continúa siendo una intervención prometedora por su bajo riesgo y su potencial para mejorar el bienestar del paciente.,79
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,INVESTIGA_SOBRE,cortisol y estrés,la música puede ser una herramienta útil para humanizar la atención en las UCI.,79
https://portalinvestigacion.uniovi.es/investigadores/217867/detalle,MARIA DEL PILAR MOSTEIRO DIAZ,COLABORA_EN,recomendaciones clínicas en enfermería,es imprescindible contar con estudios de calidad.,79
https://portalinvestigacion.uniovi.es/investigadores/218878/detalle,JAVIER FERNANDEZ MATEOS,LIDERA,Conferencia de Decanas y Decanos de Facultades de Derecho de España,"Javier Fernández Teruelo, ha sido hoy de nuevo reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España.",80
https://portalinvestigacion.uniovi.es/investigadores/218878/detalle,JAVIER FERNANDEZ MATEOS,DESARROLLA,sistema de grupos de trabajo,ha impulsado un sistema de grupos de trabajo conformado por los propios decanos/as y sus equipos con el fin de analizar y reflexionar los principales retos y oportunidades a los que se enfrentan las facultades.,80
https://portalinvestigacion.uniovi.es/investigadores/218878/detalle,JAVIER FERNANDEZ MATEOS,COLABORA_EN,negociación con el Ministerio de Justicia,ha posibilitado la apertura de espacios de negociación con el Ministerio de Justicia.,80
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,LIDERA,gestión universitaria,"El presidente y rector de la Universidad de Oviedo, Ignacio Villaverde, ha subrayado el papel 'esencial' de las secretarías generales como garantes de que las instituciones funcionen de manera adecuada y acorde a la legalidad vigente.",81
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INVESTIGA_SOBRE,digitalización de títulos,"Durante las sesiones que se desarrollan, está previsto abordar asuntos de actualidad en la gestión universitaria, especialmente desde el punto de vista normativo, como la digitalización de títulos.",81
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INVESTIGA_SOBRE,uso ético de la inteligencia artificial,"Durante las sesiones que se desarrollan, está previsto abordar asuntos de actualidad en la gestión universitaria, especialmente desde el punto de vista normativo, como el uso ético de la inteligencia artificial.",81
https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INVESTIGA_SOBRE,nueva Ley Orgánica del Sistema Universitario,"Durante las sesiones que se desarrollan, está previsto abordar asuntos de actualidad en la gestión universitaria, especialmente desde el punto de vista normativo, como la aplicación de la nueva Ley Orgánica del Sistema Universitario.",81
https://portalinvestigacion.uniovi.es/investigadores/217780/detalle,ANTONIO MIGUEL LOPEZ RODRIGUEZ,COLABORA_EN,certificaciones digitales,"El programa ha continuado con la primera mesa redonda, que ha girado en torno a las certificaciones digitales de los títulos.",81
https://portalinvestigacion.uniovi.es/investigadores/217780/detalle,ANTONIO MIGUEL LOPEZ RODRIGUEZ,INVESTIGA_SOBRE,Wallet Europass,"Gran parte del tiempo ha estado dedicado a presentar el Wallet Europass, el sistema de credenciales digitales europeas actualmente en implementación.",81
https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ALFONSO JOAQUIN LOPEZ MUÑIZ,INVESTIGA_SOBRE,competencialidad en pruebas académicas,la Universidad de Oviedo se sitúa muy por encima del acuerdo de mínimos de la Conferencia de Rectores de España (Crue) en lo que respecta a la competencialidad de las pruebas.,82
https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ALFONSO JOAQUIN LOPEZ MUÑIZ,INVESTIGA_SOBRE,sistemas de detección de frecuencias en exámenes,este año se incorporan sistemas de detección de frecuencias en las pruebas de la PAU como una medida orientada a reforzar las garantías de equidad y transparencia del proceso.,82
https://portalinvestigacion.uniovi.es/investigadores/216842/detalle,YAISEL JUAN BORRELL PICHS,LIDERA,impacto de contaminantes emergentes en ecosistemas marinos,El equipo de investigación ARENA (Aula de Recursos Naturales) de la Universidad de Oviedo lidera el proyecto BIOACUMAR,84
https://portalinvestigacion.uniovi.es/investigadores/216842/detalle,YAISEL JUAN BORRELL PICHS,COLABORA_EN,evaluación de riesgos ambientales,"En este contexto, los resultados permitirán evaluar riesgos asociados tanto al estado de los ecosistemas como a la seguridad alimentaria de los productos pesqueros y acuícolas",84
https://portalinvestigacion.uniovi.es/investigadores/219703/detalle,LAURA MIRALLES LOPEZ,LIDERA,impacto de contaminantes emergentes en ecosistemas marinos,"Los genetistas Yaisel J. Borrell y Laura Miralles, que lideran el proyecto BIOACUMAR",84
https://portalinvestigacion.uniovi.es/investigadores/2355302/detalle,NOEMI PINILLA ALONSO,LIDERA,divulgación científica sobre el eclipse total de Sol,La Universidad de Oviedo refuerza las acciones de divulgación científica en torno al eclipse total de Sol previsto para agosto de 2026.,85
https://portalinvestigacion.uniovi.es/investigadores/2355302/detalle,NOEMI PINILLA ALONSO,INVESTIGA_SOBRE,observación segura del eclipse,el personal investigador abordará cuestiones relacionadas con la observación segura del eclipse.,85
https://portalinvestigacion.uniovi.es/investigadores/2355302/detalle,NOEMI PINILLA ALONSO,INVESTIGA_SOBRE,efectos durante la totalidad del eclipse,el personal investigador abordará cuestiones relacionadas con los efectos que se perciben durante la totalidad.,85
https://portalinvestigacion.uniovi.es/investigadores/2355302/detalle,NOEMI PINILLA ALONSO,INVESTIGA_SOBRE,oportunidades científicas del eclipse,el personal investigador abordará cuestiones relacionadas con las oportunidades científicas que ofrece este evento.,85
https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,FRANCISCO JAVIER DE COS JUEZ,LIDERA,divulgación científica sobre el eclipse total de Sol,Conferencias divulgativa y observación en el Planetario.,85
https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,FRANCISCO JAVIER DE COS JUEZ,INVESTIGA_SOBRE,observación segura del eclipse,"se abordarán aspectos relacionados con la seguridad, como el uso de gafas homologadas.",85
https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,FRANCISCO JAVIER DE COS JUEZ,INVESTIGA_SOBRE,efectos durante la totalidad del eclipse,se abordarán aspectos relacionados con los efectos que se perciben durante la totalidad.,85
https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,FRANCISCO JAVIER DE COS JUEZ,INVESTIGA_SOBRE,oportunidades científicas del eclipse,se abordarán aspectos relacionados con las oportunidades científicas que ofrece este evento.,85
https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,FRANCISCO JAVIER DE COS JUEZ,INVESTIGA_SOBRE,interrogantes científicos sobre el Sol,qué interrogantes científicos siguen abiertos sobre el Sol.,85
https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,FRANCISCO JAVIER DE COS JUEZ,INVESTIGA_SOBRE,condiciones para la observación del eclipse,qué condiciones convierten un lugar en ideal para la observación.,85
https://portalinvestigacion.uniovi.es/investigadores/219653/detalle,RUBEN USAMENTIAGA FERNANDEZ,LIDERA,Cátedra Gonvarri Metal Structures R&D,"La cátedra será dirigida por Rubén Usamentiaga Fernández, catedrático del Departamento de Informática de la institución académica asturiana.",86
https://portalinvestigacion.uniovi.es/investigadores/219653/detalle,RUBEN USAMENTIAGA FERNANDEZ,INVESTIGA_SOBRE,tecnologías aplicadas al ámbito industrial,los primeros pasos de la colaboración se centrarán en la puesta en marcha de actividades de investigación y formación vinculadas a tecnologías aplicadas al ámbito industrial.,86
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,DESARROLLA,CRISPR-Cas9,diseñó una herramienta de edición genética que hoy se utiliza en laboratorios de todo el mundo,87
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,INVESTIGA_SOBRE,cáncer,"sus investigaciones permiten 'aproximarnos de otro modo al cáncer, a las enfermedades raras, a las patologías genéticas, a la biotecnología, a la agricultura, a la salud y a la vida'",87
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,INVESTIGA_SOBRE,enfermedades raras,"sus investigaciones permiten 'aproximarnos de otro modo al cáncer, a las enfermedades raras, a las patologías genéticas, a la biotecnología, a la agricultura, a la salud y a la vida'",87
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,INVESTIGA_SOBRE,patologías genéticas,"sus investigaciones permiten 'aproximarnos de otro modo al cáncer, a las enfermedades raras, a las patologías genéticas, a la biotecnología, a la agricultura, a la salud y a la vida'",87
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,INVESTIGA_SOBRE,biotecnología,"sus investigaciones permiten 'aproximarnos de otro modo al cáncer, a las enfermedades raras, a las patologías genéticas, a la biotecnología, a la agricultura, a la salud y a la vida'",87
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,INVESTIGA_SOBRE,agricultura,"sus investigaciones permiten 'aproximarnos de otro modo al cáncer, a las enfermedades raras, a las patologías genéticas, a la biotecnología, a la agricultura, a la salud y a la vida'",87
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,INVESTIGA_SOBRE,salud,"sus investigaciones permiten 'aproximarnos de otro modo al cáncer, a las enfermedades raras, a las patologías genéticas, a la biotecnología, a la agricultura, a la salud y a la vida'",87
https://portalinvestigacion.uniovi.es/investigadores/217636/detalle,JAVIER FERNANDEZ MENENDEZ,INVESTIGA_SOBRE,Inteligencia Artificial en la docencia,"Durante la cita se analizarán temas como el papel llamado a desempeñar por la Inteligencia Artificial (IA) en la docencia, la investigación y la transformación académica.",88
https://portalinvestigacion.uniovi.es/investigadores/218461/detalle,MARIA JOSE SUAREZ-CABAL,COLABORA_EN,Ingeniería del Software,"la vicerrectora de Emprendimiento, Empleabilidad y Formación Permanente de la Universidad de León, María José Vieira Aller;",88
https://portalinvestigacion.uniovi.es/investigadores/217949/detalle,RUBEN MARTIN PAYO,LIDERA,Promoción de la Salud,"Rubén Martín Payo, director de la cátedra, arropan a los estudiantes en el inicio de la competición.",89
https://portalinvestigacion.uniovi.es/investigadores/217811/detalle,SUSANA LUQUE RODRIGUEZ,LIDERA,Promoción de la Salud,"Susana Luque, vicerrectora de Transferencia y Relaciones con la Empresa, ha destacado que, con esta actividad, la Universidad de Oviedo quiere situar la promoción de la salud y la alfabetización sanitaria como una prioridad social y educativa.",89
https://portalinvestigacion.uniovi.es/investigadores/217720/detalle,ALBERTO LANA PEREZ,COLABORA_EN,Promoción de la Salud,"la directora de la Fundación para la Investigación Biosanitaria del Principado de Asturias (FINBA), Celia Gómez; la vicerrectora de Transferencia y Relaciones con la Empresa, Susana Luque; la consejera de Educación, Eva Ledo, el subdirector de la Cátedra de Salud Comunitaria y Promoción de la Salud de la Universidad de Oviedo, Alberto Lana; la consejera de Salud, Concepción Saavedra; el director de la cátedra, Rubén Martín.",89
https://portalinvestigacion.uniovi.es/investigadores/217720/detalle,ALBERTO LANA PEREZ,COLABORA_EN,Promoción de la Salud,"la directora de la Fundación para la Investigación Biosanitaria del Principado de Asturias (FINBA), Celia Gómez; la vicerrectora de Transferencia y Relaciones con la Empresa, Susana Luque; la consejera de Educación, Eva Ledo, el subdirector de la Cátedra de Salud Comunitaria y Promoción de la Salud de la Universidad de Oviedo, Alberto Lana.",89
https://portalinvestigacion.uniovi.es/investigadores/217124/detalle,SUSANA IRENE DIAZ RODRIGUEZ,COLABORA_EN,Inteligencia Artificial,"La vicerrectora de Investigación de la Universidad de Oviedo, Irene Díaz, participó en la sectorial La Inteligencia Artificial y su impacto en la Investigación han centrado parte de los trabajos de la reunión anual de la Comisión Sectorial de Investigación del Grupo 9 de Universidades.",90
https://portalinvestigacion.uniovi.es/investigadores/219985/detalle,MANUEL LLORCA RIEGO,INVESTIGA_SOBRE,pobreza energética,"El estudio se ha publicado en la revista Energy Economics, de gran impacto en su área del conocimiento.",92
https://portalinvestigacion.uniovi.es/investigadores/218334/detalle,ANA MARIA RODRIGUEZ ALVAREZ,INVESTIGA_SOBRE,pobreza energética,"El estudio se ha publicado en la revista Energy Economics, de gran impacto en su área del conocimiento.",92
